Original Name,Player,Wikipedia,Image URL
Haris Belkebla,Haris Belkebla,https://en.wikipedia.org/wiki/Haris_Belkebla,//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/RC_Lens_-_Stade_brestois_%2804-12-2018%29_49.jpg/220px-RC_Lens_-_Stade_brestois_%2804-12-2018%29_49.jpg
Aleksandar Ignjovski,Aleksandar Ignjovski,https://en.wikipedia.org/wiki/Aleksandar_Ignjovski,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Aleks_Ignjovski_1860_2009.JPG/150px-Aleks_Ignjovski_1860_2009.JPG
Cosmin Iosif Mo?i,Cosmin Moți,https://en.wikipedia.org/wiki/Cosmin_Mo%C8%9Bi,//upload.wikimedia.org/wikipedia/commons/thumb/6/62/K._moti_2014.jpg/220px-K._moti_2014.jpg
Clint Leemans,Clint Leemans,https://en.wikipedia.org/wiki/Clint_Leemans,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/PSV_Eindhoven%2C_Teamcamp_Bad_Erlach%2C_July_2014_%28072%29.jpg/220px-PSV_Eindhoven%2C_Teamcamp_Bad_Erlach%2C_July_2014_%28072%29.jpg
Edgar Salli,Edgar Salli,https://en.wikipedia.org/wiki/Edgar_Salli,
Sandro Sirigu,Sandro Sirigu,https://en.wikipedia.org/wiki/Sandro_Sirigu,
Jakob Glesnes,Jakob Glesnes,https://en.wikipedia.org/wiki/Jakob_Glesnes,//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Jakob_Glesnes_%2851200171217%29_%28cropped%29.jpg/220px-Jakob_Glesnes_%2851200171217%29_%28cropped%29.jpg
Jamal Lowe,Jamal Lowe,https://en.wikipedia.org/wiki/Jamal_Lowe,//upload.wikimedia.org/wikipedia/en/thumb/8/86/Jamal_Lowe_Hampton_%26_Richmond_Borough.jpeg/220px-Jamal_Lowe_Hampton_%26_Richmond_Borough.jpeg
Ondrej Mazuch,Ondřej Mazuch,https://en.wikipedia.org/wiki/Ond%C5%99ej_Mazuch,//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Ond%C5%99ej_Mazuch17.jpg/220px-Ond%C5%99ej_Mazuch17.jpg
Jorge Filipe Oliveira Fernandes,"Jorge Fernandes (footballer, born 1997)","https://en.wikipedia.org/wiki/Jorge_Fernandes_(footballer,_born_1997)",
Nicolai Rapp,Nicolai Rapp,https://en.wikipedia.org/wiki/Nicolai_Rapp,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/NicolaiRapp.jpg/220px-NicolaiRapp.jpg
Agustín Ignacio Orión,Agustín Orión,https://en.wikipedia.org/wiki/Agust%C3%ADn_Ori%C3%B3n,//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/San_Luis_-_Colo-Colo%2C_2018-04-08_-_Agust%C3%ADn_Orion_-_03.jpg/250px-San_Luis_-_Colo-Colo%2C_2018-04-08_-_Agust%C3%ADn_Orion_-_03.jpg
Matteo Ciofani,Matteo Ciofani,https://en.wikipedia.org/wiki/Matteo_Ciofani,//upload.wikimedia.org/wikipedia/commons/thumb/b/be/Matteo_ciofani_-_frosinone.jpg/220px-Matteo_ciofani_-_frosinone.jpg
Marcos Júnior Lima dos Santos,Marcos Júnior,https://en.wikipedia.org/wiki/Marcos_J%C3%BAnior,
Nilton Soares Rodrigues,Niltinho,https://en.wikipedia.org/wiki/Niltinho,
Alberto Martín Romo García-Adámez,Alberto Martín (footballer),https://en.wikipedia.org/wiki/Alberto_Mart%C3%ADn_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/3/32/El_CD_Legan%C3%A9s_a_Primera_%2826911425003%29_Martin_%28cropped%29.jpg/220px-El_CD_Legan%C3%A9s_a_Primera_%2826911425003%29_Martin_%28cropped%29.jpg
Albert Guðmundsson,"Albert Guðmundsson (footballer, born 1997)","https://en.wikipedia.org/wiki/Albert_Gu%C3%B0mundsson_(footballer,_born_1997)",//upload.wikimedia.org/wikipedia/commons/thumb/6/61/Albert_Gu%C3%B0mundsson_%28cropped%29.jpg/220px-Albert_Gu%C3%B0mundsson_%28cropped%29.jpg
Albert Guðmundsson,"Albert Guðmundsson (footballer, born 1923)","https://en.wikipedia.org/wiki/Albert_Gu%C3%B0mundsson_(footballer,_born_1923)",
Albert Guðmundsson,"Albert Guðmundsson (footballer, born 1958)","https://en.wikipedia.org/wiki/Albert_Gu%C3%B0mundsson_(footballer,_born_1958)",
Mirko Salvi,Mirko Salvi,https://en.wikipedia.org/wiki/Mirko_Salvi,
Stefano Celozzi,Stefano Celozzi,https://en.wikipedia.org/wiki/Stefano_Celozzi,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Stefano_celozzi.jpg/200px-Stefano_celozzi.jpg
Jordan Silva,Jordan Silva,https://en.wikipedia.org/wiki/Jordan_Silva,
Facundo Oreja,Facundo Oreja,https://en.wikipedia.org/wiki/Facundo_Oreja,
Gaëtan Courtet,Gaëtan Courtet,https://en.wikipedia.org/wiki/Ga%C3%ABtan_Courtet,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Stade_de_Reims_%C3%A0_Croix_Rouge_591.jpg/220px-Stade_de_Reims_%C3%A0_Croix_Rouge_591.jpg
Timo Beermann,Timo Beermann,https://en.wikipedia.org/wiki/Timo_Beermann,
Dimitris Giannoulis,Dimitris Giannoulis,https://en.wikipedia.org/wiki/Dimitris_Giannoulis,//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Dimitris_Giannoulis_2022.jpg/220px-Dimitris_Giannoulis_2022.jpg
Andreas Vindheim,Andreas Vindheim,https://en.wikipedia.org/wiki/Andreas_Vindheim,//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Andreas_Vindheim_MFF_practice_20180126.png/220px-Andreas_Vindheim_MFF_practice_20180126.png
Johan Kappelhof,Johan Kappelhof,https://en.wikipedia.org/wiki/Johan_Kappelhof,//upload.wikimedia.org/wikipedia/commons/thumb/8/84/CINvCHI_2017-06-28_-_Johan_Kappelhof_%2841204557901%29_%28cropped%29.jpg/220px-CINvCHI_2017-06-28_-_Johan_Kappelhof_%2841204557901%29_%28cropped%29.jpg
Marko Vešovic,Marko Vešović,https://en.wikipedia.org/wiki/Marko_Ve%C5%A1ovi%C4%87,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Iran_vs._Montenegro_2014-05-26_%28154%29.jpg/185px-Iran_vs._Montenegro_2014-05-26_%28154%29.jpg
Carlos Javier Acuña Caballero,Javier Acuña,https://en.wikipedia.org/wiki/Javier_Acu%C3%B1a,
Andy Keogh,Andy Keogh,https://en.wikipedia.org/wiki/Andy_Keogh,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Andy_Keogh_Cardiff_City.jpg/220px-Andy_Keogh_Cardiff_City.jpg
Francesco Cassata,Francesco Cassata,https://en.wikipedia.org/wiki/Francesco_Cassata,
Adrián Ortolá Vañó,Adrián Ortolá,https://en.wikipedia.org/wiki/Adri%C3%A1n_Ortol%C3%A1,//upload.wikimedia.org/wikipedia/commons/thumb/1/11/Adri%C3%A1n_Ortol%C3%A1_%28cropped%29.jpg/200px-Adri%C3%A1n_Ortol%C3%A1_%28cropped%29.jpg
Rémy Dugimont,Rémy Dugimont,https://en.wikipedia.org/wiki/R%C3%A9my_Dugimont,//upload.wikimedia.org/wikipedia/commons/thumb/5/55/RC_Lens_-_AJ_Auxerre_%2809-03-2019%29_42.jpg/220px-RC_Lens_-_AJ_Auxerre_%2809-03-2019%29_42.jpg
David Pisot,David Pisot,https://en.wikipedia.org/wiki/David_Pisot,//upload.wikimedia.org/wikipedia/commons/thumb/5/52/Pisot%2C_David_W%C3%9CR_16-17_%282%29_WP.jpg/220px-Pisot%2C_David_W%C3%9CR_16-17_%282%29_WP.jpg
Matthias Morys,Matthias Morys,https://en.wikipedia.org/wiki/Matthias_Morys,//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Matthias_Morys.jpg/220px-Matthias_Morys.jpg
Taofiq Jibril,Taofiq Jibril,https://en.wikipedia.org/wiki/Taofiq_Jibril,
Thomas Touré,Thomas Touré,https://en.wikipedia.org/wiki/Thomas_Tour%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Thomas_Tour%C3%A9.jpg/220px-Thomas_Tour%C3%A9.jpg
Pawel Cibicki,Paweł Cibicki,https://en.wikipedia.org/wiki/Pawe%C5%82_Cibicki,//upload.wikimedia.org/wikipedia/commons/thumb/2/26/Cibicki_Pawel_IF_Brommapojkarna-Malm%C3%B6_FF_-_2014-07-06_18-49-12_%287002%29.jpg/220px-Cibicki_Pawel_IF_Brommapojkarna-Malm%C3%B6_FF_-_2014-07-06_18-49-12_%287002%29.jpg
Sheldon Bateau,Sheldon Bateau,https://en.wikipedia.org/wiki/Sheldon_Bateau,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Sheldon_Bateau_2016.jpg/220px-Sheldon_Bateau_2016.jpg
Niki Mäenpää,Niki Mäenpää,https://en.wikipedia.org/wiki/Niki_M%C3%A4enp%C3%A4%C3%A4,//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Niki_M%C3%A4enp%C3%A4%C3%A4_Lewes_0_BHA_0_18_July_2015-174_%2819248234543%29.jpg/260px-Niki_M%C3%A4enp%C3%A4%C3%A4_Lewes_0_BHA_0_18_July_2015-174_%2819248234543%29.jpg
Lerin Duarte,Lerin Duarte,https://en.wikipedia.org/wiki/Lerin_Duarte,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/LerinDuarte2018.jpg/200px-LerinDuarte2018.jpg
Stefano Napoleoni,Stefano Napoleoni,https://en.wikipedia.org/wiki/Stefano_Napoleoni,//upload.wikimedia.org/wikipedia/commons/thumb/2/29/Stefano_Napoleoni_%282015%29.jpg/220px-Stefano_Napoleoni_%282015%29.jpg
Jan Repas,Jan Repas,https://en.wikipedia.org/wiki/Jan_Repas,
Christian Tiffert,Christian Tiffert,https://en.wikipedia.org/wiki/Christian_Tiffert,//upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Christian_Tiffert_2016.jpg/220px-Christian_Tiffert_2016.jpg
Mustapha Diallo,"Moustapha Diallo (footballer, born 1986)","https://en.wikipedia.org/wiki/Moustapha_Diallo_(footballer,_born_1986)",//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Mustapha_Diallo.jpg/150px-Mustapha_Diallo.jpg
Mustapha Diallo,"Moustapha Diallo (footballer, born 1992)","https://en.wikipedia.org/wiki/Moustapha_Diallo_(footballer,_born_1992)",
Marvin Spielmann,Marvin Spielmann,https://en.wikipedia.org/wiki/Marvin_Spielmann,
Boris Radunovic,Boris Radunović,https://en.wikipedia.org/wiki/Boris_Radunovi%C4%87,//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/20171110_U21_Euro_Qualifiers_AUT-SRB_Boris_Radunovi%C4%87_850_4263.jpg/220px-20171110_U21_Euro_Qualifiers_AUT-SRB_Boris_Radunovi%C4%87_850_4263.jpg
Benjamin Tetteh,Benjamin Tetteh,https://en.wikipedia.org/wiki/Benjamin_Tetteh,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Benjamin_Tetteh_%28cropped%29.jpg/220px-Benjamin_Tetteh_%28cropped%29.jpg
Kasey Palmer,Kasey Palmer,https://en.wikipedia.org/wiki/Kasey_Palmer,
Auro Alvaro da Cruz Junior,Auro Jr.,https://en.wikipedia.org/wiki/Auro_Jr.,//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Auro_-_S%C3%89RIE_A_-_CORINTHIANS_0_X_0_SANTOS_FC_%28cropped%29.jpg/220px-Auro_-_S%C3%89RIE_A_-_CORINTHIANS_0_X_0_SANTOS_FC_%28cropped%29.jpg
Artur Rudko,Artur Rudko,https://en.wikipedia.org/wiki/Artur_Rudko,//upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Artur_Rudko_Lech_Pozna%C5%84_2022.jpg/220px-Artur_Rudko_Lech_Pozna%C5%84_2022.jpg
Matt Clarke,"Matt Clarke (footballer, born 1973)","https://en.wikipedia.org/wiki/Matt_Clarke_(footballer,_born_1973)",
Matt Clarke,"Matthew Clarke (footballer, born 1996)","https://en.wikipedia.org/wiki/Matthew_Clarke_(footballer,_born_1996)",
Matt Clarke,"Matthew Clarke (footballer, born 1980)","https://en.wikipedia.org/wiki/Matthew_Clarke_(footballer,_born_1980)",
Matt Clarke,Matt Clare,https://en.wikipedia.org/wiki/Matt_Clare,
Viktor Elm,Viktor Elm,https://en.wikipedia.org/wiki/Viktor_Elm,//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Viktor_Elm_2012.jpg/200px-Viktor_Elm_2012.jpg
Viktor Elm,Viktor Kelm,https://en.wikipedia.org/wiki/Viktor_Kelm,
Viktor Elm,Viktor Yemelyanov,https://en.wikipedia.org/wiki/Viktor_Yemelyanov,
Dean Marney,Dean Marney (footballer),https://en.wikipedia.org/wiki/Dean_Marney_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Dean_Marney_-_2.jpg/200px-Dean_Marney_-_2.jpg
Dean Marney,Dan Marney,https://en.wikipedia.org/wiki/Dan_Marney,
Vegar Eggen Hedenstad,Vegar Eggen Hedenstad,https://en.wikipedia.org/wiki/Vegar_Eggen_Hedenstad,//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Vegar_Hedenstad_%28Stab%C3%A6k_Fotball%29_-_Norway_national_under-21_football_team_%2801%29.jpg/220px-Vegar_Hedenstad_%28Stab%C3%A6k_Fotball%29_-_Norway_national_under-21_football_team_%2801%29.jpg
Dimitri Cavaré,Dimitri Cavaré,https://en.wikipedia.org/wiki/Dimitri_Cavar%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Stade_rennais_-_Le_Havre_AC_20150708_36.JPG/220px-Stade_rennais_-_Le_Havre_AC_20150708_36.JPG
Larry Vásquez,Larry Vásquez,https://en.wikipedia.org/wiki/Larry_V%C3%A1squez,
Alparslan Erdem,Alparslan Erdem,https://en.wikipedia.org/wiki/Alparslan_Erdem,
Jesús David Murillo Largacha,Jesús David Murillo,https://en.wikipedia.org/wiki/Jes%C3%BAs_David_Murillo,
Davy De fauw,Davy De fauw,https://en.wikipedia.org/wiki/Davy_De_fauw,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Davy-De-fauw-1314714538.jpg/220px-Davy-De-fauw-1314714538.jpg
Kenny Miller,Kenny Miller,https://en.wikipedia.org/wiki/Kenny_Miller,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Kenny_Miller_-_Brazil_vs_Scotland_Mar11_%28cropped%29.jpg/220px-Kenny_Miller_-_Brazil_vs_Scotland_Mar11_%28cropped%29.jpg
Tiago Jorge Oliveira Lopes,Tiago Lopes,https://en.wikipedia.org/wiki/Tiago_Lopes,
Mario Osuna,Mario Osuna,https://en.wikipedia.org/wiki/Mario_Osuna,
Conor McLaughlin,Conor McLaughlin,https://en.wikipedia.org/wiki/Conor_McLaughlin,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Conor_McLaughlin%2C_CZE-NIR_2019-10-14_%285%29.jpg/220px-Conor_McLaughlin%2C_CZE-NIR_2019-10-14_%285%29.jpg
Alex Pearce,Alex Pearce,https://en.wikipedia.org/wiki/Alex_Pearce,//upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Alex_Pearce.png/220px-Alex_Pearce.png
Fernando Emanuel Dening,Emanuel Dening,https://en.wikipedia.org/wiki/Emanuel_Dening,
Jonathan Buatu Mananga,Jonathan Buatu,https://en.wikipedia.org/wiki/Jonathan_Buatu,
Murray Wallace,Murray Wallace (footballer),https://en.wikipedia.org/wiki/Murray_Wallace_(footballer),
Cristian Galano,Cristian Galano,https://en.wikipedia.org/wiki/Cristian_Galano,//upload.wikimedia.org/wikipedia/commons/0/03/Cristian_Galano.jpg
Sebastian Neumann,Sebastian Neumann,https://en.wikipedia.org/wiki/Sebastian_Neumann,//upload.wikimedia.org/wikipedia/commons/thumb/6/64/Sebastian_Neumann_2011.jpg/150px-Sebastian_Neumann_2011.jpg
Nik Omladic,Nik Omladič,https://en.wikipedia.org/wiki/Nik_Omladi%C4%8D,//upload.wikimedia.org/wikipedia/commons/2/21/Nik_Omladi%C4%8D.jpg
Julian Palmieri,Julian Palmieri,https://en.wikipedia.org/wiki/Julian_Palmieri,
Demba Camara,Demba Camara,https://en.wikipedia.org/wiki/Demba_Camara,
Demba Camara,Demba Kamara,https://en.wikipedia.org/wiki/Demba_Kamara,
Imoh Ezekiel,Imoh Ezekiel,https://en.wikipedia.org/wiki/Imoh_Ezekiel,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Imoh_Ezekiel.jpg/220px-Imoh_Ezekiel.jpg
Alexandre Letellier,Alexandre Letellier,https://en.wikipedia.org/wiki/Alexandre_Letellier,//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Lens_-_Orl%C3%A9ans_%2809-03-2020%29_49_%28cropped%29.jpg/220px-Lens_-_Orl%C3%A9ans_%2809-03-2020%29_49_%28cropped%29.jpg
Andy Polo,Andy Polo,https://en.wikipedia.org/wiki/Andy_Polo,
Andy Polo,Andy Poole (footballer),https://en.wikipedia.org/wiki/Andy_Poole_(footballer),
Andy Polo,Andy Polar,https://en.wikipedia.org/wiki/Andy_Polar,
Andy Polo,Andy Polycarpou,https://en.wikipedia.org/wiki/Andy_Polycarpou,
Gaëtan Robail,Gaëtan Robail,https://en.wikipedia.org/wiki/Ga%C3%ABtan_Robail,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Valenciennes_FC_-_RC_Lens_%2810-11-2018%29_57.jpg/220px-Valenciennes_FC_-_RC_Lens_%2810-11-2018%29_57.jpg
Jann George,Jann George,https://en.wikipedia.org/wiki/Jann_George,
Luca Valzania,Luca Valzania,https://en.wikipedia.org/wiki/Luca_Valzania,//upload.wikimedia.org/wikipedia/commons/thumb/8/81/Luca_Valzania_in_Como-Spal_%2817_settembre_2022%29.jpg/220px-Luca_Valzania_in_Como-Spal_%2817_settembre_2022%29.jpg
Paul Reulet,Paul Reulet,https://en.wikipedia.org/wiki/Paul_Reulet,
Leke James,Leke James,https://en.wikipedia.org/wiki/Leke_James,
Leke James,Luke James (footballer),https://en.wikipedia.org/wiki/Luke_James_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Luke_James_at_Bristol_Rovers_in_July_2016.jpg/220px-Luke_James_at_Bristol_Rovers_in_July_2016.jpg
Jeff Attinella,Jeff Attinella,https://en.wikipedia.org/wiki/Jeff_Attinella,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Jeff_Attinella_Timbers.jpg/220px-Jeff_Attinella_Timbers.jpg
James Henry,James Henry (footballer),https://en.wikipedia.org/wiki/James_Henry_(footballer),
Sergey Chernik,Syarhey Chernik,https://en.wikipedia.org/wiki/Syarhey_Chernik,//upload.wikimedia.org/wikipedia/commons/thumb/9/95/RC_Lens_-_AS_Nancy-Lorraine_%2819-01-2019%29_24.jpg/220px-RC_Lens_-_AS_Nancy-Lorraine_%2819-01-2019%29_24.jpg
Francisco Augusto Neto Ramos,Chico Ramos,https://en.wikipedia.org/wiki/Chico_Ramos,//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Francisco_Augusto_Neto_Ramos.jpg/260px-Francisco_Augusto_Neto_Ramos.jpg
Goran Milovic,Goran Milović,https://en.wikipedia.org/wiki/Goran_Milovi%C4%87,
Goran Milovic,Goran Mirović,https://en.wikipedia.org/wiki/Goran_Mirovi%C4%87,//upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Goran_Mirovic.jpg/220px-Goran_Mirovic.jpg
Okacha Hamzaoui,Okacha Hamzaoui,https://en.wikipedia.org/wiki/Okacha_Hamzaoui,
Adam Armstrong,Adam Armstrong (footballer),https://en.wikipedia.org/wiki/Adam_Armstrong_(footballer),
Ikechi Anya,Ikechi Anya,https://en.wikipedia.org/wiki/Ikechi_Anya,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/Ikechi_Anya.jpg/220px-Ikechi_Anya.jpg
Kevin Bua,Kevin Bua,https://en.wikipedia.org/wiki/Kevin_Bua,
Kevin Bua,Kevin Beattie,https://en.wikipedia.org/wiki/Kevin_Beattie,//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Kevin_Beattie.jpg/220px-Kevin_Beattie.jpg
Vincent Pule,Vincent Pule,https://en.wikipedia.org/wiki/Vincent_Pule,
David Texeira,David Texeira,https://en.wikipedia.org/wiki/David_Texeira,
Yohan Tavares,Yohan Tavares,https://en.wikipedia.org/wiki/Yohan_Tavares,
Moreno Costanzo,Moreno Costanzo,https://en.wikipedia.org/wiki/Moreno_Costanzo,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/YB_vs._FCL_-_Costanzo_6.jpg/220px-YB_vs._FCL_-_Costanzo_6.jpg
James Meredith,James Meredith (soccer),https://en.wikipedia.org/wiki/James_Meredith_(soccer),//upload.wikimedia.org/wikipedia/commons/thumb/0/07/James_Meredith_13-07-2011_1.jpg/220px-James_Meredith_13-07-2011_1.jpg
Eren Tozlu,Eren Tozlu,https://en.wikipedia.org/wiki/Eren_Tozlu,//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Eren_Tozlu.JPG/240px-Eren_Tozlu.JPG
Jerónimo Figueroa Cabrera,Momo (Spanish footballer),https://en.wikipedia.org/wiki/Momo_(Spanish_footballer),//upload.wikimedia.org/wikipedia/commons/thumb/1/15/Momo-XerezCD-p1040355.jpg/220px-Momo-XerezCD-p1040355.jpg
Bjørn Paulsen,Bjørn Paulsen,https://en.wikipedia.org/wiki/Bj%C3%B8rn_Paulsen,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Bj%C3%B8rn_Paulsen_2018_-_cropped.jpg/250px-Bj%C3%B8rn_Paulsen_2018_-_cropped.jpg
Francesco Renzetti,Francesco Renzetti,https://en.wikipedia.org/wiki/Francesco_Renzetti,
Michaell Chirinos,Michaell Chirinos,https://en.wikipedia.org/wiki/Michaell_Chirinos,
Alpaslan Öztürk,Alpaslan Öztürk,https://en.wikipedia.org/wiki/Alpaslan_%C3%96zt%C3%BCrk,//upload.wikimedia.org/wikipedia/commons/thumb/2/21/Austria_U21_vs._Turkey_U21_20131114_%28072%29.jpg/220px-Austria_U21_vs._Turkey_U21_20131114_%28072%29.jpg
Carl Jenkinson,Carl Jenkinson,https://en.wikipedia.org/wiki/Carl_Jenkinson,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Carl_Jenkinson_as_a_West_Ham_United_player_September_2014.jpg/220px-Carl_Jenkinson_as_a_West_Ham_United_player_September_2014.jpg
Eric Lichaj,Eric Lichaj,https://en.wikipedia.org/wiki/Eric_Lichaj,//upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Eric_Lichaj.jpg/220px-Eric_Lichaj.jpg
George Boyd,George Boyd (footballer),https://en.wikipedia.org/wiki/George_Boyd_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/6/64/George_Boyd_%2824736526425%29_%28cropped%29.jpg/220px-George_Boyd_%2824736526425%29_%28cropped%29.jpg
Carlos Muñoz,"Carlos Muñoz (footballer, born 1961)","https://en.wikipedia.org/wiki/Carlos_Mu%C3%B1oz_(footballer,_born_1961)",
Carlos Muñoz,Carlos Muñoz (Mexican footballer),https://en.wikipedia.org/wiki/Carlos_Mu%C3%B1oz_(Mexican_footballer),
Carlos Muñoz,Carlos Muñoz (Ecuadorian footballer),https://en.wikipedia.org/wiki/Carlos_Mu%C3%B1oz_(Ecuadorian_footballer),
Henry Matías Mier Codina,Matías Mier,https://en.wikipedia.org/wiki/Mat%C3%ADas_Mier,//upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Matias_Mier-2.jpg/220px-Matias_Mier-2.jpg
Oriol Rosell Argerich,Oriol Rosell,https://en.wikipedia.org/wiki/Oriol_Rosell,//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Oriol_Rosell_2013_Catalonia.jpg/220px-Oriol_Rosell_2013_Catalonia.jpg
Vurnon Anita,Vurnon Anita,https://en.wikipedia.org/wiki/Vurnon_Anita,//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Vurnon-Anita.jpg/220px-Vurnon-Anita.jpg
Jesús Medina,Jesús Medina,https://en.wikipedia.org/wiki/Jes%C3%BAs_Medina,//upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Jes%C3%BAs_Medina_2022.jpg/220px-Jes%C3%BAs_Medina_2022.jpg
Hidde ter Avest,Hidde ter Avest,https://en.wikipedia.org/wiki/Hidde_ter_Avest,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Hidde_Ter_Avest_Udinese.png/200px-Hidde_Ter_Avest_Udinese.png
Richard Stearman,Richard Stearman,https://en.wikipedia.org/wiki/Richard_Stearman,//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Richard_Stearman_2016-04-02_1.jpg/220px-Richard_Stearman_2016-04-02_1.jpg
Nicolas Gavory,Nicolas Gavory,https://en.wikipedia.org/wiki/Nicolas_Gavory,
Gary Madine,Gary Madine,https://en.wikipedia.org/wiki/Gary_Madine,//upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Madine%2C_Gary.jpg/220px-Madine%2C_Gary.jpg
Muammer Yildirim,Muammer Yıldırım,https://en.wikipedia.org/wiki/Muammer_Y%C4%B1ld%C4%B1r%C4%B1m,//upload.wikimedia.org/wikipedia/commons/thumb/f/f6/AUT_vs._TUR_2016-03-29_%28380%29.jpg/240px-AUT_vs._TUR_2016-03-29_%28380%29.jpg
Semir Štilic,Semir Štilić,https://en.wikipedia.org/wiki/Semir_%C5%A0tili%C4%87,//upload.wikimedia.org/wikipedia/commons/thumb/a/af/Semir_Stilic.jpg/175px-Semir_Stilic.jpg
Ilhan Parlak,İlhan Parlak,https://en.wikipedia.org/wiki/%C4%B0lhan_Parlak,
Josh  Scowen,Josh Scowen,https://en.wikipedia.org/wiki/Josh_Scowen,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/JoshScowen%2Bqpr%2B2017.jpg/220px-JoshScowen%2Bqpr%2B2017.jpg
Liam Boyce,Liam Boyce,https://en.wikipedia.org/wiki/Liam_Boyce,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Liam_Boyce%2C_CZE-NIR_2019-10-14_%287%29.jpg/220px-Liam_Boyce%2C_CZE-NIR_2019-10-14_%287%29.jpg
Christian Beck,Christian Beck (footballer),https://en.wikipedia.org/wiki/Christian_Beck_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Christian_Beck_%28cropped%29.JPG/220px-Christian_Beck_%28cropped%29.JPG
Christian Beck,Christian Bekamenga,https://en.wikipedia.org/wiki/Christian_Bekamenga,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Bekamenga.JPG/180px-Bekamenga.JPG
Christian Beck,Christian Backs,https://en.wikipedia.org/wiki/Christian_Backs,//upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Bundesarchiv_Bild_183-1986-1119-031%2C_Leipzig%2C_Mannschaftsfoto_DDR-Nationalmannschaft.jpg/220px-Bundesarchiv_Bild_183-1986-1119-031%2C_Leipzig%2C_Mannschaftsfoto_DDR-Nationalmannschaft.jpg
Tomás Martins Podstawski,Tomás Podstawski,https://en.wikipedia.org/wiki/Tom%C3%A1s_Podstawski,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Tom%C3%A1s_Martins_Podstawski.jpg/220px-Tom%C3%A1s_Martins_Podstawski.jpg
